#,Date-Time (PDT),Temperature   (°C),Light   (lux),Host Connected,End of File
544,06-12-2024 15:33:50,38.22,54374.40,,
545,06-12-2024 15:38:50,37.41,46407.68,,
546,06-12-2024 15:43:50,36.16,40652.80,,
547,06-12-2024 15:48:50,35.86,40448.00,,
548,06-12-2024 15:53:50,36.38,39342.08,,
549,06-12-2024 15:58:50,36.59,47247.36,,
550,06-12-2024 16:03:50,35.73,46714.88,,
551,06-12-2024 16:08:50,32.94,28856.32,,
552,06-12-2024 16:13:50,30.54,23490.56,,
553,06-12-2024 16:18:50,30.89,32808.96,,
554,06-12-2024 16:23:50,31.06,19783.68,,
555,06-12-2024 16:28:50,27.71,10680.32,,
556,06-12-2024 16:33:50,25.74,13153.28,,
557,06-12-2024 16:38:50,25.99,17945.60,,
558,06-12-2024 16:43:50,23.89,7815.68,,
559,06-12-2024 16:48:50,21.70,6909.44,,
560,06-12-2024 16:53:50,20.42,6474.24,,
561,06-12-2024 16:58:50,20.12,6443.52,,
562,06-12-2024 17:03:50,20.42,10467.84,,
563,06-12-2024 17:08:50,20.25,10117.12,,
564,06-12-2024 17:13:50,21.40,14320.64,,
565,06-12-2024 17:18:50,20.46,6376.96,,
566,06-12-2024 17:23:50,19.77,7086.08,,
567,06-12-2024 17:28:50,20.25,11898.88,,
568,06-12-2024 17:33:50,21.70,18124.80,,
569,06-12-2024 17:38:50,24.66,23920.64,,
570,06-12-2024 17:43:50,22.65,6231.04,,
571,06-12-2024 17:48:50,20.85,5337.60,,
572,06-12-2024 17:53:50,19.47,4869.12,,
573,06-12-2024 17:58:50,18.66,4828.16,,
574,06-12-2024 18:03:50,18.06,4989.44,,
575,06-12-2024 18:08:50,17.63,5175.04,,
576,06-12-2024 18:13:50,17.41,5788.16,,
577,06-12-2024 18:18:50,17.89,8040.96,,
578,06-12-2024 18:23:50,19.26,12764.16,,
579,06-12-2024 18:28:50,20.33,18995.20,,
580,06-12-2024 18:33:50,23.81,23961.60,,
581,06-12-2024 18:38:50,25.78,24391.68,,
582,06-12-2024 18:43:50,24.71,9241.60,,
583,06-12-2024 18:48:50,21.62,5030.40,,
584,06-12-2024 18:53:50,19.17,3970.56,,
585,06-12-2024 18:58:50,17.67,3925.76,,
586,06-12-2024 19:03:50,16.51,3599.36,,
587,06-12-2024 19:08:50,15.70,3504.64,,
588,06-12-2024 19:13:50,15.18,3404.80,,
589,06-12-2024 19:18:50,14.80,3322.88,,
590,06-12-2024 19:23:50,14.50,3253.76,,
591,06-12-2024 19:28:50,14.20,3184.64,,
592,06-12-2024 19:33:50,13.94,3109.12,,
593,06-12-2024 19:38:50,13.73,3014.40,,
594,06-12-2024 19:43:50,13.55,2928.64,,
595,06-12-2024 19:48:50,13.43,2835.20,,
596,06-12-2024 19:53:50,13.25,2791.68,,
597,06-12-2024 19:58:50,13.17,2643.20,,
598,06-12-2024 20:03:50,12.91,2510.08,,
599,06-12-2024 20:08:50,12.82,2379.52,,
600,06-12-2024 20:13:50,12.70,2252.16,,
601,06-12-2024 20:18:50,12.52,2113.92,,
602,06-12-2024 20:23:50,12.40,1969.28,,
603,06-12-2024 20:28:50,12.27,1816.96,,
604,06-12-2024 20:33:50,12.14,1655.04,,
605,06-12-2024 20:38:50,12.01,1489.28,,
606,06-12-2024 20:43:50,11.79,1319.68,,
607,06-12-2024 20:48:50,11.71,1141.12,,
608,06-12-2024 20:53:50,11.54,965.12,,
609,06-12-2024 20:58:50,11.37,789.76,,
610,06-12-2024 21:03:50,11.24,624.48,,
611,06-12-2024 21:08:50,11.11,474.24,,
612,06-12-2024 21:13:50,10.94,347.68,,
613,06-12-2024 21:18:50,10.81,243.60,,
614,06-12-2024 21:23:50,10.64,162.08,,
615,06-12-2024 21:28:50,10.46,101.96,,
616,06-12-2024 21:33:50,10.38,60.46,,
617,06-12-2024 21:38:50,10.29,33.15,,
618,06-12-2024 21:43:50,10.25,17.75,,
619,06-12-2024 21:48:50,10.08,8.86,,
620,06-12-2024 21:53:50,10.04,4.51,,
621,06-12-2024 21:58:50,9.95,1.96,,
622,06-12-2024 22:03:50,9.86,0.78,,
623,06-12-2024 22:08:50,9.86,0.19,,
624,06-12-2024 22:13:50,9.82,0.00,,
625,06-12-2024 22:18:50,9.78,0.00,,
626,06-12-2024 22:23:50,9.69,0.00,,
627,06-12-2024 22:28:50,9.65,0.00,,
628,06-12-2024 22:33:50,9.56,0.00,,
629,06-12-2024 22:38:50,9.56,0.00,,
630,06-12-2024 22:43:50,9.56,0.00,,
631,06-12-2024 22:48:50,9.52,0.00,,
632,06-12-2024 22:53:50,9.44,0.00,,
633,06-12-2024 22:58:50,9.44,0.00,,
634,06-12-2024 23:03:50,9.48,0.00,,
635,06-12-2024 23:08:50,9.48,0.00,,
636,06-12-2024 23:13:50,9.39,0.00,,
637,06-12-2024 23:18:50,9.35,0.00,,
638,06-12-2024 23:23:50,9.39,0.00,,
639,06-12-2024 23:28:50,9.39,0.00,,
640,06-12-2024 23:33:50,9.35,0.00,,
641,06-12-2024 23:38:50,9.31,0.00,,
642,06-12-2024 23:43:50,9.26,0.00,,
643,06-12-2024 23:48:50,9.31,0.00,,
644,06-12-2024 23:53:50,9.26,0.00,,
645,06-12-2024 23:58:50,9.31,0.00,,
646,06-13-2024 00:03:50,9.22,0.00,,
647,06-13-2024 00:08:50,9.18,0.00,,
648,06-13-2024 00:13:50,9.26,0.00,,
649,06-13-2024 00:18:50,9.26,0.00,,
650,06-13-2024 00:23:50,9.26,0.00,,
651,06-13-2024 00:28:50,9.22,0.00,,
652,06-13-2024 00:33:50,9.22,0.00,,
653,06-13-2024 00:38:50,9.26,0.00,,
654,06-13-2024 00:43:50,9.14,0.00,,
655,06-13-2024 00:48:50,9.14,0.00,,
656,06-13-2024 00:53:50,9.14,0.00,,
657,06-13-2024 00:58:50,9.14,0.00,,
658,06-13-2024 01:03:50,9.14,0.00,,
659,06-13-2024 01:08:50,9.09,0.00,,
660,06-13-2024 01:13:50,9.01,0.00,,
661,06-13-2024 01:18:50,8.92,0.00,,
662,06-13-2024 01:23:50,9.01,0.00,,
663,06-13-2024 01:28:50,9.01,0.00,,
664,06-13-2024 01:33:50,8.92,0.00,,
665,06-13-2024 01:38:50,8.92,0.00,,
666,06-13-2024 01:43:50,8.79,0.00,,
667,06-13-2024 01:48:50,8.71,0.00,,
668,06-13-2024 01:53:50,8.53,0.00,,
669,06-13-2024 01:58:50,8.49,0.00,,
670,06-13-2024 02:03:50,8.45,0.00,,
671,06-13-2024 02:08:50,8.49,0.00,,
672,06-13-2024 02:13:50,8.41,0.00,,
673,06-13-2024 02:18:50,8.41,0.00,,
674,06-13-2024 02:23:50,8.28,0.00,,
675,06-13-2024 02:28:50,8.23,0.00,,
676,06-13-2024 02:33:50,8.23,0.00,,
677,06-13-2024 02:38:50,8.15,0.00,,
678,06-13-2024 02:43:50,8.15,0.00,,
679,06-13-2024 02:48:50,8.23,0.00,,
680,06-13-2024 02:53:50,8.23,0.00,,
681,06-13-2024 02:58:50,8.11,0.00,,
682,06-13-2024 03:03:50,8.15,0.00,,
683,06-13-2024 03:08:50,8.11,0.00,,
684,06-13-2024 03:13:50,8.11,0.00,,
685,06-13-2024 03:18:50,8.11,0.00,,
686,06-13-2024 03:23:50,8.06,0.00,,
687,06-13-2024 03:28:50,7.93,0.00,,
688,06-13-2024 03:33:50,7.89,0.00,,
689,06-13-2024 03:38:50,7.85,0.00,,
690,06-13-2024 03:43:50,7.76,0.00,,
691,06-13-2024 03:48:50,7.76,0.00,,
692,06-13-2024 03:53:50,7.76,0.00,,
693,06-13-2024 03:58:50,7.72,0.00,,
694,06-13-2024 04:03:50,7.76,0.00,,
695,06-13-2024 04:08:50,7.68,0.00,,
696,06-13-2024 04:13:50,7.81,0.00,,
697,06-13-2024 04:18:50,7.72,0.39,,
698,06-13-2024 04:23:50,7.72,1.17,,
699,06-13-2024 04:28:50,7.63,2.94,,
700,06-13-2024 04:33:50,7.59,6.09,,
701,06-13-2024 04:38:50,7.63,12.40,,
702,06-13-2024 04:43:50,7.63,22.52,,
703,06-13-2024 04:48:50,7.59,43.02,,
704,06-13-2024 04:53:50,7.59,75.06,,
705,06-13-2024 04:58:50,7.59,120.92,,
706,06-13-2024 05:03:50,7.59,190.56,,
707,06-13-2024 05:08:50,7.59,279.20,,
708,06-13-2024 05:13:50,7.59,390.56,,
709,06-13-2024 05:18:50,7.63,517.92,,
710,06-13-2024 05:23:50,7.72,658.24,,
711,06-13-2024 05:28:50,7.81,810.88,,
712,06-13-2024 05:33:50,7.81,979.20,,
713,06-13-2024 05:38:50,7.98,1142.72,,
714,06-13-2024 05:43:50,8.11,1299.20,,
715,06-13-2024 05:48:50,8.19,1450.88,,
716,06-13-2024 05:53:50,8.28,1593.60,,
717,06-13-2024 05:58:50,8.41,1740.16,,
718,06-13-2024 06:03:50,8.53,1879.68,,
719,06-13-2024 06:08:50,8.58,2014.72,,
720,06-13-2024 06:13:50,8.79,2150.40,,
721,06-13-2024 06:18:50,9.05,2271.36,,
722,06-13-2024 06:23:50,9.22,2529.28,,
723,06-13-2024 06:28:50,9.44,2565.12,,
724,06-13-2024 06:33:50,9.69,2668.80,,
725,06-13-2024 06:38:50,9.95,2873.60,,
726,06-13-2024 06:43:50,10.55,5880.32,,
727,06-13-2024 06:48:50,11.24,4344.32,,
728,06-13-2024 06:53:50,12.27,9702.40,,
729,06-13-2024 06:58:50,14.33,11136.00,,
730,06-13-2024 07:03:50,16.26,12057.60,,
731,06-13-2024 07:08:50,17.93,12871.68,,
732,06-13-2024 07:13:50,19.30,13219.84,,
733,06-13-2024 07:18:50,20.68,14873.60,,
734,06-13-2024 07:23:50,22.09,15856.64,,
735,06-13-2024 07:28:50,23.42,16834.56,,
736,06-13-2024 07:33:50,24.58,17807.36,,
737,06-13-2024 07:38:50,25.78,18595.84,,
738,06-13-2024 07:43:50,27.11,19491.84,,
739,06-13-2024 07:48:50,27.75,20136.96,,
740,06-13-2024 07:53:50,28.74,20935.68,,
741,06-13-2024 07:58:50,29.73,21893.12,,
742,06-13-2024 08:03:50,30.28,22927.36,,
743,06-13-2024 08:08:50,30.41,23275.52,,
744,06-13-2024 08:13:50,31.10,24637.44,,
745,06-13-2024 08:18:50,32.22,25466.88,,
746,06-13-2024 08:23:50,33.33,25169.92,,
747,06-13-2024 08:28:50,33.42,26101.76,,
748,06-13-2024 08:33:50,34.83,28395.52,,
749,06-13-2024 08:38:50,34.45,25835.52,,
750,06-13-2024 08:43:50,35.78,35532.80,,
751,06-13-2024 08:48:50,37.96,39086.08,,
752,06-13-2024 08:53:50,39.51,39557.12,,
753,06-13-2024 08:58:50,40.37,37437.44,,
754,06-13-2024 09:03:50,40.97,42127.36,,
755,06-13-2024 09:08:50,40.84,42434.56,,
756,06-13-2024 09:13:50,41.61,41472.00,,
757,06-13-2024 09:18:50,41.31,38492.16,,
758,06-13-2024 09:23:50,41.61,45465.60,,
759,06-13-2024 09:28:50,42.08,48967.68,,
760,06-13-2024 09:33:50,43.41,49786.88,,
761,06-13-2024 09:38:50,43.97,51281.92,,
762,06-13-2024 09:43:50,43.93,52592.64,,
763,06-13-2024 09:48:50,44.23,53084.16,,
764,06-13-2024 09:53:50,44.14,53268.48,,
765,06-13-2024 09:58:50,44.40,54394.88,,
766,06-13-2024 10:03:50,44.57,55459.84,,
767,06-13-2024 10:08:50,44.79,56913.92,,
768,06-13-2024 10:13:50,44.18,55623.68,,
769,06-13-2024 10:18:50,44.53,55746.56,,
770,06-13-2024 10:23:50,44.74,57446.40,,
771,06-13-2024 10:28:50,43.54,55582.72,,
772,06-13-2024 10:33:50,43.84,62464.00,,
773,06-13-2024 10:38:50,44.70,59207.68,,
774,06-13-2024 10:43:50,44.36,61358.08,,
775,06-13-2024 10:48:50,44.79,64409.60,,
776,06-13-2024 10:53:50,45.09,60968.96,,
777,06-13-2024 10:58:50,43.97,63856.64,,
778,06-13-2024 11:03:50,44.23,66457.60,,
779,06-13-2024 11:08:50,44.57,64327.68,,
780,06-13-2024 11:13:50,44.40,65495.04,,
781,06-13-2024 11:18:50,44.87,64614.40,,
782,06-13-2024 11:23:50,43.71,61808.64,,
783,06-13-2024 11:28:50,43.37,66600.96,,
784,06-13-2024 11:33:50,44.48,65863.68,,
785,06-13-2024 11:38:50,44.61,66969.60,,
786,06-13-2024 11:43:50,45.26,66314.24,,
787,06-13-2024 11:48:50,44.61,67399.68,,
788,06-13-2024 11:53:50,45.39,64962.56,,
789,06-13-2024 11:58:50,42.38,34867.20,,
790,06-13-2024 12:03:50,38.69,27043.84,,
791,06-13-2024 12:08:50,35.22,26470.40,,
792,06-13-2024 12:13:50,34.40,29624.32,,
793,06-13-2024 12:18:50,35.82,49971.20,,
794,06-13-2024 12:23:50,39.29,62771.20,,
795,06-13-2024 12:28:50,40.92,66293.76,,
796,06-13-2024 12:33:50,42.94,67379.20,,
797,06-13-2024 12:38:50,44.57,68444.16,,
798,06-13-2024 12:43:50,44.96,70021.12,,
799,06-13-2024 12:48:50,44.83,69058.56,,
800,06-13-2024 12:53:50,45.17,70205.44,,
801,06-13-2024 12:58:50,45.56,70717.44,,
802,06-13-2024 13:03:50,46.29,70594.56,,
803,06-13-2024 13:08:50,46.63,72847.36,,
804,06-13-2024 13:13:50,46.20,72151.04,,
805,06-13-2024 13:18:50,46.29,72294.40,,
806,06-13-2024 13:23:50,45.47,71147.52,,
807,06-13-2024 13:28:50,45.21,71843.84,,
808,06-13-2024 13:33:50,45.00,71516.16,,
809,06-13-2024 13:38:50,44.10,65966.08,,
810,06-13-2024 13:43:50,37.19,12216.32,,
811,06-13-2024 13:48:50,34.79,65228.80,,
812,06-13-2024 13:53:50,31.06,11013.12,,
813,06-13-2024 13:58:50,27.07,9241.60,,
814,06-13-2024 14:03:50,24.88,8606.72,,
815,06-13-2024 14:08:50,23.68,9185.28,,
816,06-13-2024 14:13:50,23.51,10406.40,,
817,06-13-2024 14:18:50,23.85,12656.64,,
818,06-13-2024 14:23:50,23.89,12462.08,,
819,06-13-2024 14:28:50,23.85,11484.16,,
820,06-13-2024 14:33:50,24.02,15616.00,,
821,06-13-2024 14:38:50,23.98,11392.00,,
822,06-13-2024 14:43:50,26.72,28180.48,,
823,06-13-2024 14:48:50,28.61,54538.24,,
824,06-13-2024 14:53:50,33.25,17832.96,,
825,06-13-2024 14:58:50,31.19,21237.76,,
826,06-13-2024 15:03:50,33.46,37406.72,,
827,06-13-2024 15:08:50,34.92,13306.88,,
828,06-13-2024 15:13:50,31.79,47513.60,,
829,06-13-2024 15:18:50,33.33,53534.72,,
830,06-13-2024 15:23:50,36.63,57241.60,,
831,06-13-2024 15:28:50,38.56,56647.68,,
832,06-13-2024 15:33:50,38.65,50831.36,,
833,06-13-2024 15:38:50,38.14,46981.12,,
834,06-13-2024 15:43:50,37.58,41420.80,,
835,06-13-2024 15:48:50,37.49,42352.64,,
836,06-13-2024 15:53:50,38.48,44933.12,,
837,06-13-2024 15:58:50,38.39,45731.84,,
838,06-13-2024 16:03:50,37.32,42250.24,,
839,06-13-2024 16:08:50,34.75,29450.24,,
840,06-13-2024 16:13:50,32.77,23920.64,,
841,06-13-2024 16:18:50,32.43,28887.04,,
842,06-13-2024 16:23:50,32.34,15426.56,,
843,06-13-2024 16:28:50,29.08,10562.56,,
844,06-13-2024 16:33:50,27.24,12549.12,,
845,06-13-2024 16:38:50,27.93,17489.92,,
846,06-13-2024 16:43:50,26.21,10304.00,,
847,06-13-2024 16:48:50,24.19,6896.64,,
848,06-13-2024 16:53:50,22.86,9167.36,,
849,06-13-2024 16:58:50,22.86,11566.08,,
850,06-13-2024 17:03:50,23.59,12820.48,,
851,06-13-2024 17:08:50,22.99,10071.04,,
852,06-13-2024 17:13:50,23.38,12339.20,,
853,06-13-2024 17:18:50,22.69,9054.72,,
854,06-13-2024 17:23:50,22.48,11223.04,,
855,06-13-2024 17:28:50,22.91,13025.28,,
856,06-13-2024 17:33:50,24.58,22353.92,,
857,06-13-2024 17:38:50,28.87,28139.52,,
858,06-13-2024 17:43:50,27.28,10496.00,,
859,06-13-2024 17:48:50,25.18,7838.72,,
860,06-13-2024 17:53:50,23.51,6307.84,,
861,06-13-2024 17:58:50,22.35,5701.12,,
862,06-13-2024 18:03:50,21.49,5780.48,,
863,06-13-2024 18:08:50,20.80,5831.68,,
864,06-13-2024 18:13:50,20.46,6940.16,,
865,06-13-2024 18:18:50,20.46,7669.76,,
866,06-13-2024 18:23:50,21.36,13772.80,,
867,06-13-2024 18:28:50,22.52,16455.68,,
868,06-13-2024 18:33:50,25.18,23255.04,,
869,06-13-2024 18:38:50,27.15,22743.04,,
870,06-13-2024 18:43:50,26.34,9469.44,,
871,06-13-2024 18:48:50,23.81,6210.56,,
872,06-13-2024 18:53:50,21.49,4186.88,,
873,06-13-2024 18:58:50,19.77,4104.96,,
874,06-13-2024 19:03:50,18.74,3942.40,,
875,06-13-2024 19:08:50,18.02,3866.88,,
876,06-13-2024 19:13:50,17.67,3737.60,,
877,06-13-2024 19:18:50,17.37,3642.88,,
878,06-13-2024 19:23:50,17.03,3558.40,,
879,06-13-2024 19:28:50,16.81,3467.52,,
880,06-13-2024 19:33:50,16.69,3392.00,,
881,06-13-2024 19:38:50,16.56,3284.48,,
882,06-13-2024 19:43:50,16.34,3184.64,,
883,06-13-2024 19:48:50,16.13,3089.92,,
884,06-13-2024 19:53:50,15.96,3011.84,,
885,06-13-2024 19:58:50,15.83,2862.08,,
886,06-13-2024 20:03:50,15.66,2713.60,,
887,06-13-2024 20:08:50,15.57,2572.80,,
888,06-13-2024 20:13:50,15.31,2412.80,,
889,06-13-2024 20:18:50,15.06,2244.48,,
890,06-13-2024 20:23:50,14.88,2079.36,,
891,06-13-2024 20:28:50,14.67,1907.84,,
892,06-13-2024 20:33:50,14.63,1727.36,,
893,06-13-2024 20:38:50,14.45,1541.76,,
894,06-13-2024 20:43:50,14.33,1352.96,,
895,06-13-2024 20:48:50,14.84,1170.88,,
896,06-13-2024 20:53:50,14.97,974.40,,
897,06-13-2024 20:58:50,14.45,797.76,,
898,06-13-2024 21:03:50,14.37,627.52,,
899,06-13-2024 21:08:50,14.20,471.84,,
900,06-13-2024 21:13:50,14.15,347.68,,
901,06-13-2024 21:18:50,13.77,243.44,,
902,06-13-2024 21:23:50,13.47,162.08,,
903,06-13-2024 21:28:50,13.04,105.00,,
904,06-13-2024 21:33:50,12.78,61.98,,
905,06-13-2024 21:38:50,12.52,33.20,,
906,06-13-2024 21:43:50,12.44,17.36,,
907,06-13-2024 21:48:50,12.57,9.03,,
908,06-13-2024 21:53:50,12.87,4.32,,
909,06-13-2024 21:58:50,12.95,1.96,,
910,06-13-2024 22:03:50,13.08,0.78,,
911,06-13-2024 22:08:50,12.91,0.00,,
912,06-13-2024 22:13:50,12.52,0.00,,
913,06-13-2024 22:18:50,12.48,0.00,,
914,06-13-2024 22:23:50,12.44,0.00,,
915,06-13-2024 22:28:50,12.52,0.00,,
916,06-13-2024 22:33:50,12.18,0.00,,
917,06-13-2024 22:38:50,12.01,0.00,,
918,06-13-2024 22:43:50,12.22,0.00,,
919,06-13-2024 22:48:50,12.22,0.00,,
920,06-13-2024 22:53:50,12.44,0.00,,
921,06-13-2024 22:58:50,12.61,0.00,,
922,06-13-2024 23:03:50,12.91,0.00,,
923,06-13-2024 23:08:50,13.17,0.00,,
924,06-13-2024 23:13:50,13.17,0.00,,
925,06-13-2024 23:18:50,12.87,0.00,,
926,06-13-2024 23:23:50,12.44,0.00,,
927,06-13-2024 23:28:50,12.10,0.00,,
928,06-13-2024 23:33:50,11.79,0.00,,
929,06-13-2024 23:38:50,11.79,0.00,,
930,06-13-2024 23:43:50,11.79,0.00,,
931,06-13-2024 23:48:50,11.97,0.00,,
932,06-13-2024 23:53:50,11.88,0.00,,
933,06-13-2024 23:58:50,11.97,0.00,,
934,06-14-2024 00:03:50,11.88,0.00,,
935,06-14-2024 00:08:50,11.71,0.00,,
936,06-14-2024 00:13:50,11.58,0.00,,
937,06-14-2024 00:18:50,11.49,0.00,,
938,06-14-2024 00:23:50,11.49,0.00,,
939,06-14-2024 00:28:50,11.49,0.00,,
940,06-14-2024 00:33:50,11.54,0.00,,
941,06-14-2024 00:38:50,11.92,0.00,,
942,06-14-2024 00:43:50,12.10,0.00,,
943,06-14-2024 00:48:50,12.22,0.00,,
944,06-14-2024 00:53:50,12.52,0.00,,
945,06-14-2024 00:58:50,12.82,0.00,,
946,06-14-2024 01:03:50,12.78,0.00,,
947,06-14-2024 01:08:50,12.78,0.00,,
948,06-14-2024 01:13:50,12.82,0.00,,
949,06-14-2024 01:18:50,12.70,0.00,,
950,06-14-2024 01:23:50,12.70,0.00,,
951,06-14-2024 01:28:50,12.70,0.00,,
952,06-14-2024 01:33:50,12.70,0.00,,
953,06-14-2024 01:38:50,12.61,0.00,,
954,06-14-2024 01:43:50,12.65,0.00,,
955,06-14-2024 01:48:50,12.48,0.00,,
956,06-14-2024 01:53:50,12.18,0.00,,
957,06-14-2024 01:58:50,12.01,0.00,,
958,06-14-2024 02:03:50,12.10,0.00,,
959,06-14-2024 02:08:50,12.05,0.00,,
960,06-14-2024 02:13:50,11.88,0.00,,
961,06-14-2024 02:18:50,11.79,0.00,,
962,06-14-2024 02:23:50,11.79,0.00,,
963,06-14-2024 02:28:50,11.75,0.00,,
964,06-14-2024 02:33:50,11.75,0.00,,
965,06-14-2024 02:38:50,11.54,0.00,,
966,06-14-2024 02:43:50,11.45,0.00,,
967,06-14-2024 02:48:50,11.41,0.00,,
968,06-14-2024 02:53:50,11.45,0.00,,
969,06-14-2024 02:58:50,11.37,0.00,,
970,06-14-2024 03:03:50,11.24,0.00,,
971,06-14-2024 03:08:50,11.07,0.00,,
972,06-14-2024 03:13:50,10.68,0.00,,
973,06-14-2024 03:18:50,10.46,0.00,,
974,06-14-2024 03:23:50,10.21,0.00,,
975,06-14-2024 03:28:50,9.95,0.00,,
976,06-14-2024 03:33:50,9.82,0.00,,
977,06-14-2024 03:38:50,9.78,0.00,,
978,06-14-2024 03:43:50,9.78,0.00,,
979,06-14-2024 03:48:50,9.74,0.00,,
980,06-14-2024 03:53:50,9.69,0.00,,
981,06-14-2024 03:58:50,9.48,0.00,,
982,06-14-2024 04:03:50,9.35,0.00,,
983,06-14-2024 04:08:50,9.44,0.00,,
984,06-14-2024 04:13:50,9.35,0.00,,
985,06-14-2024 04:18:50,9.35,0.39,,
986,06-14-2024 04:23:50,9.52,1.17,,
987,06-14-2024 04:28:50,9.56,2.94,,
988,06-14-2024 04:33:50,9.56,6.48,,
989,06-14-2024 04:38:50,9.65,12.01,,
990,06-14-2024 04:43:50,9.65,22.69,,
991,06-14-2024 04:48:50,9.69,43.76,,
992,06-14-2024 04:53:50,9.61,75.06,,
993,06-14-2024 04:58:50,9.44,122.40,,
994,06-14-2024 05:03:50,9.26,190.40,,
995,06-14-2024 05:08:50,9.18,280.56,,
996,06-14-2024 05:13:50,9.18,407.84,,
997,06-14-2024 05:18:50,9.44,712.64,,
998,06-14-2024 05:23:50,9.69,911.68,,
999,06-14-2024 05:28:50,10.16,1182.72,,
1000,06-14-2024 05:33:50,10.51,1620.48,,
1001,06-14-2024 05:38:50,10.85,2017.92,,
1002,06-14-2024 05:43:50,11.15,2058.88,,
1003,06-14-2024 05:48:50,11.41,2188.16,,
1004,06-14-2024 05:53:50,11.58,2798.08,,
1005,06-14-2024 05:58:50,11.92,3601.92,,
1006,06-14-2024 06:03:50,12.35,4005.12,,
1007,06-14-2024 06:08:50,12.65,3398.40,,
1008,06-14-2024 06:13:50,12.70,2694.40,,
1009,06-14-2024 06:18:50,12.61,1906.56,,
1010,06-14-2024 06:23:50,12.44,2026.24,,
1011,06-14-2024 06:28:50,12.48,3420.16,,
1012,06-14-2024 06:33:50,12.44,2320.00,,
1013,06-14-2024 06:38:50,12.27,2271.36,,
1014,06-14-2024 06:43:50,12.31,3426.56,,
1015,06-14-2024 06:48:50,12.48,3532.80,,
1016,06-14-2024 06:53:50,12.44,2567.04,,
1017,06-14-2024 06:58:50,12.61,5067.52,,
1018,06-14-2024 07:03:50,12.95,4976.64,,
1019,06-14-2024 07:08:50,13.21,6287.36,,
1020,06-14-2024 07:13:50,13.68,7293.44,,
1021,06-14-2024 07:18:50,14.03,7331.84,,
1022,06-14-2024 07:23:50,14.50,7713.28,,
1023,06-14-2024 07:28:50,14.15,4419.84,,
1024,06-14-2024 07:33:50,13.55,3854.08,,
1025,06-14-2024 07:38:50,13.38,4771.84,,
1026,06-14-2024 07:43:50,13.38,5030.40,,
1027,06-14-2024 07:48:50,13.34,5121.28,,
1028,06-14-2024 07:53:50,13.34,5555.20,,
1029,06-14-2024 07:58:50,13.60,7631.36,,
1030,06-14-2024 08:03:50,13.85,7060.48,,
1031,06-14-2024 08:08:50,13.90,6607.36,,
1032,06-14-2024 08:13:50,13.85,6231.04,,
1033,06-14-2024 08:18:50,13.73,5319.68,,
1034,06-14-2024 08:23:50,13.60,6284.80,,
1035,06-14-2024 08:28:50,13.94,8368.64,,
1036,06-14-2024 08:33:50,14.50,10757.12,,
1037,06-14-2024 08:38:50,15.70,15078.40,,
1038,06-14-2024 08:43:50,16.04,8197.12,,
1039,06-14-2024 08:48:50,16.04,14120.96,,
1040,06-14-2024 08:53:50,16.21,13429.76,,
1041,06-14-2024 08:58:50,16.60,12835.84,,
1042,06-14-2024 09:03:50,16.04,8770.56,,
1043,06-14-2024 09:08:50,15.74,12999.68,,
1044,06-14-2024 09:13:50,16.64,17382.40,,
1045,06-14-2024 09:18:50,17.59,16460.80,,
1046,06-14-2024 09:23:50,17.54,14863.36,,
1047,06-14-2024 09:28:50,17.29,14182.40,,
1048,06-14-2024 09:33:50,18.02,16962.56,,
1049,06-14-2024 09:38:50,19.00,18734.08,,
1050,06-14-2024 09:43:50,19.09,20413.44,,
1051,06-14-2024 09:48:50,19.26,19645.44,,
1052,06-14-2024 09:53:50,19.17,14013.44,,
1053,06-14-2024 09:58:50,19.22,20884.48,,
1054,06-14-2024 10:03:50,19.77,17689.60,,
1055,06-14-2024 10:08:50,20.55,22312.96,,
1056,06-14-2024 10:13:50,23.34,59535.36,,
1057,06-14-2024 10:18:50,26.30,65269.76,,
1058,06-14-2024 10:23:50,30.41,61992.96,,
1059,06-14-2024 10:28:50,32.30,62566.40,,
1060,06-14-2024 10:33:50,35.09,71127.04,,
1061,06-14-2024 10:38:50,31.49,25446.40,,
1062,06-14-2024 10:43:50,25.99,11453.44,,
1063,06-14-2024 10:48:50,26.25,29726.72,,
1064,06-14-2024 10:53:50,28.74,23961.60,,
1065,06-14-2024 10:58:50,32.17,76144.64,,
1066,06-14-2024 11:03:50,28.05,30074.88,,
1067,06-14-2024 11:08:50,27.71,30443.52,,
1068,06-14-2024 11:13:50,29.00,44380.16,,
1069,06-14-2024 11:18:50,27.75,35921.92,,
1070,06-14-2024 11:23:50,26.85,30156.80,,
1071,06-14-2024 11:28:50,26.42,31211.52,,
1072,06-14-2024 11:33:50,24.92,26664.96,,
1073,06-14-2024 11:38:50,24.54,27699.20,,
1074,06-14-2024 11:43:50,25.87,34959.36,,
1075,06-14-2024 11:48:50,31.96,77537.28,,
1076,06-14-2024 11:53:50,32.73,42905.60,,
1077,06-14-2024 11:58:50,30.03,41093.12,,
1078,06-14-2024 12:03:50,30.07,21698.56,,
1079,06-14-2024 12:08:50,28.95,21350.40,,
1080,06-14-2024 12:13:50,28.78,20403.20,,
1081,06-14-2024 12:18:50,29.81,61419.52,,
1082,06-14-2024 12:23:50,35.95,82370.56,,
1083,06-14-2024 12:28:50,31.53,63078.40,,
1084,06-14-2024 12:33:50,34.23,23541.76,,
