#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,Started Offset,End of File
3387,04-28-2025 01:28:31,10.38,79.35,6.97,,,,
3388,04-28-2025 01:38:31,10.47,79.25,7.04,,,,
3389,04-28-2025 01:48:31,10.41,80.02,7.12,,,,
3390,04-28-2025 01:58:31,10.41,79.54,7.03,,,,
3391,04-28-2025 02:08:31,10.40,80.34,7.17,,,,
3392,04-28-2025 02:18:31,10.26,80.53,7.07,,,,
3393,04-28-2025 02:28:31,10.28,79.84,6.96,,,,
3394,04-28-2025 02:38:31,10.38,79.62,7.02,,,,
3395,04-28-2025 02:48:31,10.50,79.12,7.05,,,,
3396,04-28-2025 02:58:31,10.50,79.51,7.12,,,,
3397,04-28-2025 03:08:31,10.57,78.91,7.08,,,,
3398,04-28-2025 03:18:31,10.50,79.69,7.15,,,,
3399,04-28-2025 03:28:31,10.48,79.26,7.06,,,,
3400,04-28-2025 03:38:31,10.44,79.93,7.14,,,,
3401,04-28-2025 03:48:31,10.41,80.15,7.14,,,,
3402,04-28-2025 03:58:31,10.39,80.35,7.16,,,,
3403,04-28-2025 04:08:31,10.35,81.24,7.29,,,,
3404,04-28-2025 04:18:31,10.29,80.28,7.05,,,,
3405,04-28-2025 04:28:31,10.21,80.70,7.05,,,,
3406,04-28-2025 04:38:31,10.13,81.19,7.06,,,,
3407,04-28-2025 04:48:31,10.05,81.07,6.97,,,,
3408,04-28-2025 04:58:31,10.01,80.96,6.90,,,,
3409,04-28-2025 05:08:31,9.97,81.01,6.88,,,,
3410,04-28-2025 05:18:31,9.91,81.81,6.96,,,,
3411,04-28-2025 05:28:31,9.83,81.52,6.83,,,,
3412,04-28-2025 05:38:31,9.76,81.56,6.76,,,,
3413,04-28-2025 05:48:31,9.67,82.03,6.76,,,,
3414,04-28-2025 05:58:31,9.59,82.46,6.76,,,,
3415,04-28-2025 06:08:31,9.54,82.70,6.75,,,,
3416,04-28-2025 06:18:31,9.51,82.61,6.71,,,,
3417,04-28-2025 06:28:31,9.53,82.68,6.74,,,,
3418,04-28-2025 06:38:31,9.55,82.56,6.74,,,,
3419,04-28-2025 06:48:31,9.60,82.76,6.83,,,,
3420,04-28-2025 06:58:31,9.66,82.29,6.79,,,,
3421,04-28-2025 07:08:31,9.72,81.58,6.73,,,,
3422,04-28-2025 07:18:31,9.82,81.19,6.76,,,,
3423,04-28-2025 07:28:31,9.89,81.06,6.80,,,,
3424,04-28-2025 07:38:31,9.93,80.67,6.77,,,,
3425,04-28-2025 07:48:31,10.04,80.67,6.88,,,,
3426,04-28-2025 07:58:31,10.26,80.19,7.01,,,,
3427,04-28-2025 08:08:31,10.36,80.05,7.08,,,,
3428,04-28-2025 08:18:31,10.37,80.10,7.09,,,,
3429,04-28-2025 08:28:31,10.40,80.45,7.19,,,,
3430,04-28-2025 08:38:31,10.37,80.42,7.15,,,,
3431,04-28-2025 08:48:31,10.32,79.88,7.01,,,,
3432,04-28-2025 08:58:31,10.43,80.31,7.19,,,,
3433,04-28-2025 09:08:31,10.35,80.01,7.06,,,,
3434,04-28-2025 09:18:31,10.25,81.50,7.23,,,,
3435,04-28-2025 09:28:31,10.05,82.50,7.21,,,,
3436,04-28-2025 09:38:31,9.88,83.88,7.29,,,,
3437,04-28-2025 09:48:31,9.88,84.61,7.42,,,,
3438,04-28-2025 09:58:31,9.84,84.58,7.38,,,,
3439,04-28-2025 10:08:31,9.79,86.74,7.70,,,,
3440,04-28-2025 10:18:31,9.90,88.26,8.06,,,,
3441,04-28-2025 10:28:31,10.08,88.42,8.27,,,,
3442,04-28-2025 10:38:31,10.30,88.77,8.54,,,,
3443,04-28-2025 10:48:31,10.23,89.24,8.55,,,,
3444,04-28-2025 10:58:31,10.01,89.87,8.43,,,,
3445,04-28-2025 11:08:31,9.94,92.91,8.86,,,,
3446,04-28-2025 11:18:31,10.15,93.71,9.19,,,,
3447,04-28-2025 11:28:31,10.20,93.29,9.18,,,,
3448,04-28-2025 11:38:31,10.23,93.50,9.24,,,,
3449,04-28-2025 11:48:31,10.39,94.19,9.51,,,,
3450,04-28-2025 11:58:31,10.51,94.38,9.66,,,,
3451,04-28-2025 12:08:31,10.69,94.44,9.85,,,,
3452,04-28-2025 12:18:31,10.51,93.24,9.47,,,,
3453,04-28-2025 12:28:31,10.50,94.68,9.69,,,,
3454,04-28-2025 12:38:31,10.73,95.56,10.06,,,,
3455,04-28-2025 12:48:31,10.82,95.06,10.07,,,,
3456,04-28-2025 12:58:31,10.90,95.51,10.23,,,,
3457,04-28-2025 13:08:31,11.28,95.03,10.53,,,,
3458,04-28-2025 13:18:31,11.30,95.21,10.57,,,,
3459,04-28-2025 13:28:31,11.17,94.92,10.40,,,,
3460,04-28-2025 13:38:31,11.25,95.62,10.59,,,,
3461,04-28-2025 13:48:31,10.91,95.78,10.28,,,,
3462,04-28-2025 13:58:31,10.39,96.13,9.81,,,,
3463,04-28-2025 14:08:31,10.17,96.76,9.69,,,,
3464,04-28-2025 14:18:31,10.12,97.30,9.73,,,,
3465,04-28-2025 14:28:31,10.08,97.46,9.70,,,,
3466,04-28-2025 14:38:31,10.05,97.61,9.70,,,,
3467,04-28-2025 14:48:31,10.07,97.90,9.76,,,,
3468,04-28-2025 14:58:31,10.30,98.06,10.02,,,,
3469,04-28-2025 15:08:31,10.25,97.93,9.95,,,,
3470,04-28-2025 15:18:31,10.15,97.83,9.84,,,,
3471,04-28-2025 15:28:31,10.02,97.91,9.72,,,,
3472,04-28-2025 15:38:31,9.91,98.02,9.63,,,,
3473,04-28-2025 15:48:31,9.86,98.07,9.58,,,,
3474,04-28-2025 15:58:31,9.92,98.23,9.67,,,,
3475,04-28-2025 16:08:31,9.89,98.23,9.63,,,,
3476,04-28-2025 16:18:31,9.88,98.39,9.65,,,,
3477,04-28-2025 16:28:31,9.89,98.29,9.64,,,,
3478,04-28-2025 16:38:31,9.83,98.17,9.56,,,,
3479,04-28-2025 16:48:31,9.80,98.46,9.58,,,,
3480,04-28-2025 16:58:31,9.76,98.42,9.53,,,,
3481,04-28-2025 17:08:31,9.66,98.40,9.43,,,,
3482,04-28-2025 17:18:31,9.62,98.48,9.41,,,,
3483,04-28-2025 17:28:31,9.74,98.57,9.54,,,,
3484,04-28-2025 17:38:31,9.67,98.50,9.46,,,,
3485,04-28-2025 17:48:31,9.57,98.42,9.34,,,,
3486,04-28-2025 17:58:31,9.51,98.53,9.30,,,,
3487,04-28-2025 18:08:31,9.46,98.44,9.24,,,,
3488,04-28-2025 18:18:31,9.41,98.51,9.19,,,,
3489,04-28-2025 18:28:31,9.41,98.62,9.21,,,,
3490,04-28-2025 18:38:31,9.43,98.54,9.22,,,,
3491,04-28-2025 18:48:31,9.41,98.61,9.21,,,,
3492,04-28-2025 18:58:31,9.38,98.62,9.19,,,,
3493,04-28-2025 19:08:31,9.32,98.62,9.12,,,,
3494,04-28-2025 19:18:31,9.28,98.64,9.09,,,,
3495,04-28-2025 19:28:31,9.29,98.70,9.10,,,,
3496,04-28-2025 19:38:31,9.23,98.76,9.06,,,,
3497,04-28-2025 19:48:31,9.20,98.75,9.02,,,,
3498,04-28-2025 19:58:31,9.16,98.79,8.99,,,,
3499,04-28-2025 20:08:31,9.12,98.75,8.95,,,,
3500,04-28-2025 20:18:31,9.08,98.77,8.90,,,,
3501,04-28-2025 20:28:31,9.05,98.79,8.88,,,,
3502,04-28-2025 20:38:31,9.03,98.81,8.86,,,,
3503,04-28-2025 20:48:31,8.97,98.84,8.81,,,,
3504,04-28-2025 20:58:31,8.94,98.81,8.77,,,,
3505,04-28-2025 21:08:31,8.91,98.84,8.75,,,,
3506,04-28-2025 21:18:31,8.94,98.82,8.78,,,,
3507,04-28-2025 21:28:31,8.94,98.79,8.77,,,,
3508,04-28-2025 21:38:31,8.94,98.80,8.77,,,,
3509,04-28-2025 21:48:31,8.95,98.88,8.79,,,,
3510,04-28-2025 21:58:31,8.96,98.85,8.80,,,,
3511,04-28-2025 22:08:31,8.96,98.84,8.80,,,,
3512,04-28-2025 22:18:31,8.97,98.85,8.80,,,,
3513,04-28-2025 22:28:31,8.97,98.84,8.80,,,,
3514,04-28-2025 22:38:31,8.98,98.87,8.82,,,,
3515,04-28-2025 22:48:31,8.97,98.82,8.81,,,,
3516,04-28-2025 22:58:31,8.96,98.83,8.80,,,,
3517,04-28-2025 23:08:31,8.96,98.79,8.79,,,,
3518,04-28-2025 23:18:31,8.95,98.82,8.79,,,,
3519,04-28-2025 23:28:31,8.96,98.84,8.80,,,,
3520,04-28-2025 23:38:31,8.97,98.83,8.81,,,,
3521,04-28-2025 23:48:31,8.97,98.90,8.81,,,,
3522,04-28-2025 23:58:31,8.99,98.95,8.84,,,,
3523,04-29-2025 00:08:31,9.00,98.89,8.84,,,,
3524,04-29-2025 00:18:31,9.03,98.95,8.88,,,,
3525,04-29-2025 00:28:31,9.06,98.96,8.91,,,,
3526,04-29-2025 00:38:31,9.08,99.00,8.94,,,,
3527,04-29-2025 00:48:31,9.11,99.00,8.97,,,,
3528,04-29-2025 00:58:31,9.14,99.04,9.01,,,,
3529,04-29-2025 01:08:31,9.15,99.03,9.02,,,,
3530,04-29-2025 01:18:31,9.16,99.05,9.03,,,,
3531,04-29-2025 01:28:31,9.19,99.08,9.07,,,,
3532,04-29-2025 01:38:31,9.22,99.08,9.09,,,,
3533,04-29-2025 01:48:31,9.22,99.07,9.09,,,,
3534,04-29-2025 01:58:31,9.22,99.12,9.10,,,,
3535,04-29-2025 02:08:31,9.23,99.13,9.11,,,,
3536,04-29-2025 02:18:31,9.25,99.11,9.12,,,,
3537,04-29-2025 02:28:31,9.25,99.14,9.13,,,,
3538,04-29-2025 02:38:31,9.25,99.13,9.13,,,,
3539,04-29-2025 02:48:31,9.26,99.18,9.14,,,,
3540,04-29-2025 02:58:31,9.26,99.16,9.14,,,,
3541,04-29-2025 03:08:31,9.26,99.18,9.14,,,,
3542,04-29-2025 03:18:31,9.25,99.12,9.13,,,,
3543,04-29-2025 03:28:31,9.23,99.20,9.12,,,,
3544,04-29-2025 03:38:31,9.24,99.19,9.13,,,,
3545,04-29-2025 03:48:31,9.25,99.18,9.14,,,,
3546,04-29-2025 03:58:31,9.25,99.21,9.14,,,,
3547,04-29-2025 04:08:31,9.26,99.25,9.16,,,,
3548,04-29-2025 04:18:31,9.28,99.25,9.18,,,,
3549,04-29-2025 04:28:31,9.27,99.14,9.15,,,,
3550,04-29-2025 04:38:31,9.26,99.14,9.14,,,,
3551,04-29-2025 04:48:31,9.23,99.09,9.10,,,,
3552,04-29-2025 04:58:31,9.21,99.15,9.09,,,,
3553,04-29-2025 05:08:31,9.21,99.16,9.10,,,,
3554,04-29-2025 05:18:31,9.20,99.21,9.09,,,,
3555,04-29-2025 05:28:31,9.21,99.17,9.10,,,,
3556,04-29-2025 05:38:31,9.19,99.24,9.09,,,,
3557,04-29-2025 05:48:31,9.16,99.16,9.05,,,,
3558,04-29-2025 05:58:31,9.13,99.15,9.01,,,,
3559,04-29-2025 06:08:31,9.13,99.16,9.02,,,,
3560,04-29-2025 06:18:31,9.16,99.17,9.05,,,,
3561,04-29-2025 06:28:31,9.21,99.21,9.10,,,,
3562,04-29-2025 06:38:31,9.25,99.19,9.14,,,,
3563,04-29-2025 06:48:31,9.34,99.22,9.24,,,,
3564,04-29-2025 06:58:31,9.41,99.17,9.30,,,,
3565,04-29-2025 07:08:31,9.51,99.13,9.39,,,,
3566,04-29-2025 07:18:31,9.55,99.10,9.43,,,,
3567,04-29-2025 07:28:31,9.65,99.07,9.52,,,,
3568,04-29-2025 07:38:31,9.79,99.13,9.67,,,,
3569,04-29-2025 07:48:31,9.97,98.93,9.82,,,,
3570,04-29-2025 07:58:31,10.15,98.74,9.97,,,,
3571,04-29-2025 08:08:31,10.19,98.67,10.01,,,,
3572,04-29-2025 08:18:31,10.55,98.49,10.34,,,,
3573,04-29-2025 08:28:31,10.83,98.18,10.57,,,,
3574,04-29-2025 08:38:31,10.77,97.46,10.39,,,,
3575,04-29-2025 08:48:31,10.82,97.58,10.46,,,,
3576,04-29-2025 08:58:31,10.97,97.26,10.57,,,,
3577,04-29-2025 09:08:31,11.23,97.41,10.84,,,,
3578,04-29-2025 09:18:31,11.44,96.50,10.92,,,,
3579,04-29-2025 09:28:31,11.51,96.99,11.06,,,,
3580,04-29-2025 09:38:31,12.30,95.92,11.69,,,,
3581,04-29-2025 09:48:31,12.41,94.14,11.50,,,,
3582,04-29-2025 09:58:31,12.89,94.60,12.06,,,,
3583,04-29-2025 10:08:31,13.37,92.82,12.25,,,,
3584,04-29-2025 10:18:31,13.81,90.93,12.37,,,,
3585,04-29-2025 10:28:31,13.84,91.72,12.53,,,,
3586,04-29-2025 10:38:31,14.30,91.28,12.92,,,,
3587,04-29-2025 10:48:31,14.67,90.31,13.12,,,,
3588,04-29-2025 10:58:31,14.50,90.14,12.92,,,,
3589,04-29-2025 11:08:31,14.48,89.62,12.81,,,,
3590,04-29-2025 11:18:31,14.71,88.17,12.79,,,,
3591,04-29-2025 11:28:31,15.87,88.00,13.91,,,,
3592,04-29-2025 11:38:31,16.30,85.59,13.90,,,,
3593,04-29-2025 11:48:31,18.54,80.70,15.18,,,,
3594,04-29-2025 11:58:31,20.02,72.09,14.86,,,,
3595,04-29-2025 12:08:31,20.58,69.57,14.84,,,,
3596,04-29-2025 12:18:31,21.00,65.01,14.19,,,,
3597,04-29-2025 12:28:31,21.45,62.40,13.99,,,,
3598,04-29-2025 12:38:31,21.58,61.50,13.89,,,,
3599,04-29-2025 12:48:31,21.88,59.81,13.74,,,,
3600,04-29-2025 12:58:31,21.98,58.06,13.37,,,,
3601,04-29-2025 13:08:31,19.86,59.75,11.82,,,,
3602,04-29-2025 13:18:31,17.97,64.90,11.29,,,,
3603,04-29-2025 13:28:31,17.19,68.57,11.37,,,,
3604,04-29-2025 13:38:31,16.28,68.90,10.58,,,,
3605,04-29-2025 13:48:31,14.97,72.55,10.10,,,,
3606,04-29-2025 13:58:31,14.28,76.31,10.18,,,,
3607,04-29-2025 14:08:31,14.02,78.03,10.27,,,,
3608,04-29-2025 14:18:31,13.90,77.12,9.98,,,,
3609,04-29-2025 14:28:31,14.22,79.70,10.78,,,,
3610,04-29-2025 14:38:31,14.80,77.17,10.86,,,,
3611,04-29-2025 14:48:31,15.98,74.52,11.48,,,,
3612,04-29-2025 14:58:31,16.19,73.28,11.42,,,,
3613,04-29-2025 15:08:31,15.97,71.82,10.91,,,,
3614,04-29-2025 15:18:31,15.98,72.18,10.99,,,,
3615,04-29-2025 15:28:31,16.30,72.04,11.27,,,,
3616,04-29-2025 15:38:31,16.23,69.34,10.63,,,,
3617,04-29-2025 15:48:31,15.68,73.87,11.05,,,,
3618,04-29-2025 15:58:31,15.02,74.22,10.49,,,,
3619,04-29-2025 16:08:31,15.19,72.66,10.33,,,,
3620,04-29-2025 16:18:31,15.23,72.13,10.26,,,,
3621,04-29-2025 16:28:31,14.64,72.87,9.84,,,,
3622,04-29-2025 16:38:31,14.05,75.27,9.76,,,,
3623,04-29-2025 16:48:31,13.59,75.66,9.39,,,,
3624,04-29-2025 16:58:31,13.17,75.81,9.01,,,,
3625,04-29-2025 17:08:31,12.89,74.41,8.46,,,,
3626,04-29-2025 17:18:31,12.74,74.75,8.39,,,,
3627,04-29-2025 17:28:31,12.74,74.25,8.29,,,,
3628,04-29-2025 17:38:31,12.65,75.11,8.37,,,,
3629,04-29-2025 17:48:31,12.66,73.15,7.99,,,,
3630,04-29-2025 17:58:31,12.71,77.13,8.82,,,,
3631,04-29-2025 18:08:31,12.79,75.11,8.51,,,,
3632,04-29-2025 18:18:31,12.77,75.65,8.59,,,,
3633,04-29-2025 18:28:31,12.55,76.96,8.64,,,,
3634,04-29-2025 18:38:31,12.23,76.35,8.21,,,,
3635,04-29-2025 18:48:31,11.95,77.63,8.18,,,,
3636,04-29-2025 18:58:31,11.66,78.42,8.05,,,,
3637,04-29-2025 19:08:31,11.45,80.63,8.25,,,,
3638,04-29-2025 19:18:31,11.26,80.08,7.96,,,,
3639,04-29-2025 19:28:31,11.13,80.77,7.96,,,,
3640,04-29-2025 19:38:31,10.90,80.58,7.71,,,,
3641,04-29-2025 19:48:31,10.60,82.04,7.67,,,,
3642,04-29-2025 19:58:31,10.36,84.12,7.80,,,,
3643,04-29-2025 20:08:31,10.19,84.82,7.76,,,,
3644,04-29-2025 20:18:31,9.96,86.44,7.81,,,,
3645,04-29-2025 20:28:31,9.80,86.98,7.75,,,,
3646,04-29-2025 20:38:31,9.62,87.96,7.74,,,,
3647,04-29-2025 20:48:31,9.58,89.41,7.93,,,,
3648,04-29-2025 20:58:31,9.46,89.10,7.76,,,,
3649,04-29-2025 21:08:31,9.18,89.80,7.60,,,,
3650,04-29-2025 21:18:31,9.01,91.12,7.65,,,,
3651,04-29-2025 21:28:31,9.13,93.19,8.10,,,,
3652,04-29-2025 21:38:31,9.51,93.15,8.47,,,,
3653,04-29-2025 21:48:31,9.75,92.66,8.63,,,,
3654,04-29-2025 21:58:31,9.83,92.38,8.67,,,,
3655,04-29-2025 22:08:31,9.91,91.48,8.60,,,,
3656,04-29-2025 22:18:31,9.99,90.32,8.49,,,,
3657,04-29-2025 22:28:31,10.02,89.33,8.36,,,,
3658,04-29-2025 22:38:31,9.97,88.64,8.19,,,,
3659,04-29-2025 22:48:31,9.96,89.41,8.31,,,,
3660,04-29-2025 22:58:31,9.98,89.75,8.39,,,,
3661,04-29-2025 23:08:31,9.97,89.85,8.40,,,,
3662,04-29-2025 23:18:31,10.02,87.84,8.11,,,,
3663,04-29-2025 23:28:31,9.97,87.97,8.08,,,,
3664,04-29-2025 23:38:31,9.97,87.14,7.94,,,,
3665,04-29-2025 23:48:31,9.99,87.27,7.98,,,,
3666,04-29-2025 23:58:31,9.93,86.64,7.82,,,,
3667,04-30-2025 00:08:31,9.83,86.04,7.62,,,,
3668,04-30-2025 00:18:31,9.51,86.25,7.34,,,,
3669,04-30-2025 00:28:31,9.19,87.44,7.22,,,,
3670,04-30-2025 00:38:31,9.02,88.81,7.28,,,,
3671,04-30-2025 00:48:31,8.95,89.05,7.25,,,,
3672,04-30-2025 00:58:31,8.94,89.04,7.24,,,,
3673,04-30-2025 01:08:31,8.86,88.89,7.14,,,,
3674,04-30-2025 01:18:31,8.73,89.28,7.08,,,,
3675,04-30-2025 01:28:31,8.70,89.29,7.04,,,,
3676,04-30-2025 01:38:31,8.55,89.22,6.89,,,,
3677,04-30-2025 01:48:31,8.43,89.61,6.83,,,,
3678,04-30-2025 01:58:31,8.33,89.71,6.74,,,,
3679,04-30-2025 02:08:31,8.10,89.53,6.49,,,,
3680,04-30-2025 02:18:31,7.83,90.44,6.37,,,,
3681,04-30-2025 02:28:31,7.65,90.80,6.26,,,,
3682,04-30-2025 02:38:31,7.51,91.73,6.26,,,,
3683,04-30-2025 02:48:31,7.59,92.51,6.46,,,,
3684,04-30-2025 02:58:31,7.76,92.28,6.60,,,,
3685,04-30-2025 03:08:31,7.82,92.02,6.61,,,,
3686,04-30-2025 03:18:31,7.86,91.88,6.63,,,,
3687,04-30-2025 03:28:31,7.87,92.02,6.67,,,,
3688,04-30-2025 03:38:31,7.95,91.71,6.70,,,,
3689,04-30-2025 03:48:31,7.90,91.40,6.59,,,,
3690,04-30-2025 03:58:31,7.81,91.11,6.46,,,,
3691,04-30-2025 04:08:31,7.76,91.08,6.40,,,,
3692,04-30-2025 04:18:31,7.83,91.08,6.48,,,,
3693,04-30-2025 04:28:31,8.02,90.54,6.58,,,,
3694,04-30-2025 04:38:31,8.15,89.47,6.53,,,,
3695,04-30-2025 04:48:31,8.23,88.71,6.49,,,,
3696,04-30-2025 04:58:31,8.22,87.89,6.34,,,,
3697,04-30-2025 05:08:31,8.19,88.02,6.33,,,,
3698,04-30-2025 05:18:31,8.19,88.28,6.38,,,,
3699,04-30-2025 05:28:31,8.12,88.28,6.31,,,,
3700,04-30-2025 05:38:31,7.93,88.60,6.17,,,,
3701,04-30-2025 05:48:31,7.69,89.33,6.05,,,,
3702,04-30-2025 05:58:31,7.43,90.07,5.91,,,,
3703,04-30-2025 06:08:31,7.26,91.01,5.90,,,,
3704,04-30-2025 06:18:31,7.23,92.05,6.03,,,,
3705,04-30-2025 06:28:31,7.36,91.97,6.15,,,,
3706,04-30-2025 06:38:31,7.45,91.34,6.14,,,,
3707,04-30-2025 06:48:31,7.45,91.14,6.11,,,,
3708,04-30-2025 06:58:31,7.43,91.06,6.07,,,,
3709,04-30-2025 07:08:31,7.46,91.58,6.19,,,,
3710,04-30-2025 07:18:31,7.56,92.07,6.36,,,,
3711,04-30-2025 07:28:31,7.87,91.69,6.61,,,,
3712,04-30-2025 07:38:31,8.37,90.03,6.84,,,,
3713,04-30-2025 07:48:31,8.93,88.70,7.17,,,,
3714,04-30-2025 07:58:31,9.44,86.63,7.33,,,,
3715,04-30-2025 08:08:31,9.70,85.08,7.33,,,,
3716,04-30-2025 08:18:31,10.19,83.76,7.58,,,,
3717,04-30-2025 08:28:31,10.60,82.71,7.79,,,,
3718,04-30-2025 08:38:31,11.12,80.25,7.85,,,,
3719,04-30-2025 08:48:31,11.59,76.95,7.69,,,,
3720,04-30-2025 08:58:31,12.30,77.20,8.43,,,,
3721,04-30-2025 09:08:31,12.65,76.86,8.71,,,,
3722,04-30-2025 09:18:31,13.10,77.45,9.26,,,,
3723,04-30-2025 09:28:31,13.23,72.54,8.42,,,,
3724,04-30-2025 09:38:31,13.15,72.98,8.43,,,,
3725,04-30-2025 09:48:31,13.15,72.86,8.40,,,,
3726,04-30-2025 09:58:31,13.53,72.00,8.60,,,,
3727,04-30-2025 10:08:31,13.69,70.43,8.43,,,,
3728,04-30-2025 10:18:31,14.07,71.45,9.00,,,,
3729,04-30-2025 10:28:31,14.01,71.22,8.90,,,,
3730,04-30-2025 10:38:31,13.62,72.53,8.78,,,,
3731,04-30-2025 10:48:31,13.45,74.14,8.95,,,,
3732,04-30-2025 10:58:31,14.32,71.77,9.31,,,,
3733,04-30-2025 11:08:31,14.73,72.94,9.95,,,,
3734,04-30-2025 11:18:31,15.59,72.40,10.66,,,,
3735,04-30-2025 11:28:31,17.23,65.95,10.83,,,,
3736,04-30-2025 11:38:31,18.29,62.71,11.08,,,,
3737,04-30-2025 11:48:31,18.84,60.55,11.06,,,,
3738,04-30-2025 11:58:31,19.57,60.99,11.86,,,,
3739,04-30-2025 12:08:31,19.98,55.50,10.82,,,,
3740,04-30-2025 12:18:31,20.32,59.80,12.27,,,,
3741,04-30-2025 12:28:31,20.65,57.17,11.89,,,,
3742,04-30-2025 12:38:31,20.44,57.73,11.85,,,,
3743,04-30-2025 12:48:31,20.44,55.10,11.14,,,,
3744,04-30-2025 12:58:31,19.82,55.67,10.72,,,,
3745,04-30-2025 13:08:31,18.57,59.83,10.63,,,,
3746,04-30-2025 13:18:31,17.29,63.80,10.39,,,,
3747,04-30-2025 13:28:31,17.04,64.98,10.43,,,,
3748,04-30-2025 13:38:31,16.47,65.33,9.96,,,,
3749,04-30-2025 13:48:31,15.85,68.30,10.04,,,,
3750,04-30-2025 13:58:31,15.38,70.13,9.98,,,,
3751,04-30-2025 14:08:31,15.16,69.83,9.71,,,,
3752,04-30-2025 14:18:31,15.13,68.18,9.32,,,,
3753,04-30-2025 14:28:31,14.96,70.28,9.61,,,,
3754,04-30-2025 14:38:31,15.14,71.73,10.09,,,,
3755,04-30-2025 14:48:31,16.03,68.68,10.29,,,,
3756,04-30-2025 14:58:31,16.12,66.70,9.94,,,,
3757,04-30-2025 15:08:31,15.83,66.74,9.67,,,,
3758,04-30-2025 15:18:31,15.97,68.06,10.10,,,,
3759,04-30-2025 15:28:31,16.13,66.32,9.86,,,,
3760,04-30-2025 15:38:31,15.91,67.11,9.83,,,,
3761,04-30-2025 15:48:31,15.87,66.33,9.61,,,,
3762,04-30-2025 15:58:31,15.66,68.44,9.89,,,,
3763,04-30-2025 16:08:31,15.82,65.25,9.33,,,,
3764,04-30-2025 16:18:31,15.88,65.78,9.50,,,,
3765,04-30-2025 16:28:31,15.52,65.39,9.08,,,,
3766,04-30-2025 16:38:31,15.16,64.56,8.54,,,,
3767,04-30-2025 16:48:31,14.75,68.40,9.01,,,,
3768,04-30-2025 16:58:31,14.38,69.28,8.84,,,,
3769,04-30-2025 17:08:31,14.12,70.06,8.75,,,,
3770,04-30-2025 17:18:31,13.99,64.75,7.47,,,,
3771,04-30-2025 17:28:31,13.95,70.89,8.76,,,,
3772,04-30-2025 17:38:31,13.95,69.83,8.55,,,,
3773,04-30-2025 17:48:31,13.94,70.06,8.58,,,,
3774,04-30-2025 17:58:31,13.92,69.16,8.38,,,,
3775,04-30-2025 18:08:31,13.74,68.08,7.97,,,,
3776,04-30-2025 18:18:31,13.58,71.02,8.44,,,,
3777,04-30-2025 18:28:31,13.37,71.90,8.42,,,,
3778,04-30-2025 18:38:31,13.12,74.02,8.61,,,,
3779,04-30-2025 18:48:31,12.84,74.54,8.44,,,,
3780,04-30-2025 18:58:31,12.53,73.27,7.89,,,,
3781,04-30-2025 19:08:31,12.25,74.48,7.86,,,,
3782,04-30-2025 19:18:31,12.05,77.88,8.32,,,,
3783,04-30-2025 19:28:31,11.92,80.16,8.62,,,,
3784,04-30-2025 19:38:31,11.68,81.48,8.63,,,,
3785,04-30-2025 19:48:31,11.41,83.42,8.71,,,,
3786,04-30-2025 19:58:31,11.18,84.41,8.66,,,,
3787,04-30-2025 20:08:31,10.88,85.22,8.51,,,,
3788,04-30-2025 20:18:31,10.53,83.72,7.90,,,,
3789,04-30-2025 20:28:31,10.18,83.52,7.52,,,,
3790,04-30-2025 20:38:31,9.83,83.66,7.21,,,,
3791,04-30-2025 20:48:31,9.55,83.28,6.86,,,,
3792,04-30-2025 20:58:31,9.30,83.96,6.73,,,,
3793,04-30-2025 21:08:31,9.11,85.51,6.82,,,,
3794,04-30-2025 21:18:31,8.90,83.46,6.26,,,,
3795,04-30-2025 21:28:31,8.73,85.98,6.53,,,,
3796,04-30-2025 21:38:31,8.61,86.63,6.52,,,,
3797,04-30-2025 21:48:31,8.50,86.61,6.40,,,,
3798,04-30-2025 21:58:31,8.44,88.10,6.59,,,,
3799,04-30-2025 22:08:31,8.43,89.67,6.84,,,,
3800,04-30-2025 22:18:31,8.41,90.53,6.96,,,,
3801,04-30-2025 22:28:31,8.40,89.74,6.82,,,,
3802,04-30-2025 22:38:31,8.35,88.93,6.64,,,,
3803,04-30-2025 22:48:31,8.28,88.32,6.47,,,,
3804,04-30-2025 22:58:31,8.23,88.71,6.48,,,,
3805,04-30-2025 23:08:31,8.19,88.89,6.48,,,,
3806,04-30-2025 23:18:31,8.24,88.94,6.54,,,,
3807,04-30-2025 23:28:31,8.24,89.21,6.58,,,,
3808,04-30-2025 23:38:31,8.21,89.73,6.63,,,,
3809,04-30-2025 23:48:31,8.18,90.38,6.71,,,,
3810,04-30-2025 23:58:31,8.12,90.77,6.71,,,,
3811,05-01-2025 00:08:31,8.05,91.09,6.69,,,,
3812,05-01-2025 00:18:31,7.93,91.64,6.66,,,,
3813,05-01-2025 00:28:31,7.81,91.87,6.58,,,,
3814,05-01-2025 00:38:31,7.71,92.53,6.58,,,,
3815,05-01-2025 00:48:31,7.62,92.43,6.48,,,,
3816,05-01-2025 00:58:31,7.52,92.95,6.46,,,,
3817,05-01-2025 01:08:31,7.43,93.46,6.45,,,,
3818,05-01-2025 01:18:31,7.34,93.80,6.41,,,,
3819,05-01-2025 01:28:31,7.27,94.13,6.40,,,,
3820,05-01-2025 01:38:31,7.27,94.73,6.49,,,,
3821,05-01-2025 01:48:31,7.19,94.08,6.30,,,,
